ano,mes,tipo,metrica,id_cliente,nombre_cliente,monto_local,monto_dolar
2015,1,SERVICIOS,presupuesto,ZF391327D,GUALAPACK COSTA RICA S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF440736D,TARIMAS Y EMBALAJES DE MADERAS CERTIFICADAS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF710816D,C&J INTERNATIONAL LLC S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF730215D,OBERG COSTA RICA L.T.D.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF731139D,OKAY INDUSTRIES COSTA RICA S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF731215D,PRECISION INTERNACIONAL PREINSA S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF840604D,INTERNATIONAL PRECISION MOLDS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF850001,VENTAS F.R. UNO S.A.,384327.4,692.48
2015,1,SERVICIOS,presupuesto,ZF850103D,MICRO TECHNOLOGIES S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF851317,ATL TECHNOLOGY C.R. L.T.D.A,111000,200
2015,1,SERVICIOS,presupuesto,ZF859428D,COMERCIALIZADORA CENTROAMERICANA GL S.A.,322316.25,580.75
2015,1,SERVICIOS,presupuesto,ZF859705D,COMPONENTES INTEL DE COSTA RICA S.A.,23382705,42131
2015,1,SERVICIOS,presupuesto,ZF859810D,PROLEX S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF900205D,ARTHROCARE DE COSTA RICA S.R.L.,151194.04,272.42
2015,1,SERVICIOS,presupuesto,ZF900931D,BENTEC COSTA RICA S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF901025D,SMC COSTA RICA DIVISION S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF901332,ALLEGHENY MEDICAL SYSTEMS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF909405D,LABORATORIOS DENTALES DE ZONA FRANCA S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF940620D,RTC TERMOFORMAS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980023,TERADYNE DE COSTA RICA S.A.,1295878.16,2334.92
2015,1,SERVICIOS,presupuesto,ZF980111,COOPESA DIVISION AVIACION (SERVICIOS),4183322.32,7537.52
2015,1,SERVICIOS,presupuesto,ZF980201,ALIGN TECHNOLOGY DE COSTA RICA S.R.L.,57806188.34,104155.29
2015,1,SERVICIOS,presupuesto,ZF980203,CONAIR AMERICAS LOGISTIC SERVICES S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980208,SBM MANAGEMENT DE COSTA RICA S.A.,1001538.07,1804.57
2015,1,SERVICIOS,presupuesto,ZF980210,DELL COSTA RICA S.A.,1096839.56,1976.29
2015,1,SERVICIOS,presupuesto,ZF980217,LANGUAGE LINE C.R. S.A.,1236759.11,2228.39
2015,1,SERVICIOS,presupuesto,ZF980308,HEWLETT PACKARD COSTA RICA L.T.D.A.,75574978.65,136171.13
2015,1,SERVICIOS,presupuesto,ZF980310,SETON CENTRA S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980313,IBM BUSINESS TRANSFORMATION CENTER S.R.L.,12570638.17,22649.8
2015,1,SERVICIOS,presupuesto,ZF980403,TELEFONICA DE PROMOCIONES DE SAN JOSE S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980404,FISERV COSTA RICA S.A.,3244145.11,5845.31
2015,1,SERVICIOS,presupuesto,ZF980414,BAXTER AMERICAS SERVICES S.R.L.,1189975.61,2144.1
2015,1,SERVICIOS,presupuesto,ZF980416,AVIONYX S.A.,462154.44,832.71
2015,1,SERVICIOS,presupuesto,ZF980501,VIA INFORMATION TOOLS C.R. L.T.D.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980504,BPO INTERNATIONAL S.A.,144248.05,259.91
2015,1,SERVICIOS,presupuesto,ZF980508,F.T.Z. COCA COLA SERVICE COMPANY L.T.D.A.,8050197.3,14504.86
2015,1,SERVICIOS,presupuesto,ZF980512,DOLE SHARED SERVICES L.T.D.A.,1992011.88,3589.21
2015,1,SERVICIOS,presupuesto,ZF980517,SPECIALTY COATING SYSTEMS COSTA RICA S.A.,122060.32,219.93
2015,1,SERVICIOS,presupuesto,ZF980518,APL SERVICE CENTER DE COSTA RICA S.A.,1472291.62,2652.78
2015,1,SERVICIOS,presupuesto,ZF980602,SERVICIOS BIOTEC MOLECULAR S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980607,FUJITSU CONSULTING COSTA RICA S.A.,1106870.36,1994.36
2015,1,SERVICIOS,presupuesto,ZF980611,TELEPERFORMANCE COSTA RICA S.R.L.,4732931.89,8527.81
2015,1,SERVICIOS,presupuesto,ZF980612,SISTEMAS GALILEO DEL SUR BC S.A.,1885622.49,3397.52
2015,1,SERVICIOS,presupuesto,ZF980615,AMBA RESEARCH COSTA RICA S.A.,671718.78,1210.3
2015,1,SERVICIOS,presupuesto,ZF980617,C.R AGILIS ENGINEERING S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980625,UNITED COLLECTION BUREAU C.R. S.R.L.,406126.36,731.76
2015,1,SERVICIOS,presupuesto,ZF980629,HBI SERVICIOS ADMINISTRATIVOS C.R. S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980705,TELE TECH CUSTOMER CARE MANAGEMENT COSTA RICA S.A.,1168675.38,2105.72
2015,1,SERVICIOS,presupuesto,ZF980706,BASS AMERICAS S.A.,1276130.59,2299.33
2015,1,SERVICIOS,presupuesto,ZF980707,BATCCA SERVICIOS S.A.,1358556.58,2447.85
2015,1,SERVICIOS,presupuesto,ZF980711,SYKES LATIN AMERICA S.A.,3783415.3,6816.96
2015,1,SERVICIOS,presupuesto,ZF980715,BA CONTINUUM COSTA RICA L.T.D.A.,29863306.8,53807.76
2015,1,SERVICIOS,presupuesto,ZF980720,TECH DATA OPERATIONS CENTER S.A.,1375962.44,2479.21
2015,1,SERVICIOS,presupuesto,ZF980721,HELLMAN SERVICE CENTER S.A.,549144.86,989.45
2015,1,SERVICIOS,presupuesto,ZF980722,C-MINI LUCES INNOVA TECHNOLOGIES L.T.D.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980723,BRITT SHARED SERVICES S.A.,1750852.17,3154.69
2015,1,SERVICIOS,presupuesto,ZF980733,ACCENTURE S.R.L.,3260679.78,5875.1
2015,1,SERVICIOS,presupuesto,ZF980801,ASTRAZENECA CAMCAR C.R. S.A.,2419313.88,4359.12
2015,1,SERVICIOS,presupuesto,ZF980805,BEAM ONE DE COSTA RICA S.R.L.,432998.29,780.18
2015,1,SERVICIOS,presupuesto,ZF980808,HEALTH DYNAMICS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980809,CITI BUSINESS C.R. S.R.L.,8045823.23,14496.98
2015,1,SERVICIOS,presupuesto,ZF980812,EMERSON ELECTRIC C.R. L.T.D.A.,4561960.97,8219.75
2015,1,SERVICIOS,presupuesto,ZF980813,ALTANOVA TEST C.R. S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980817,LION RE: SOURCES S.A.,1376615.45,2480.39
2015,1,SERVICIOS,presupuesto,ZF980820,EXPERIAN SERVICES C.R. S.A.,3163401.38,5699.82
2015,1,SERVICIOS,presupuesto,ZF980822,ASSOCIATED CREDITORS EXCHANGE C.R. L.T.D.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980824,POSSIBLE WORLDWIDE COSTA RICA L.T.D.A.,281784.6,507.72
2015,1,SERVICIOS,presupuesto,ZF980828,AMAZON SUPPORT SERVICES COSTA RICA S.R.L.,10241032.05,18452.31
2015,1,SERVICIOS,presupuesto,ZF980829,TELETECH GLOBAL SERVICES SPAIN SL,111000,200
2015,1,SERVICIOS,presupuesto,ZF980830,THE HANGAR INTERACTIVE S.A.,994067.44,1791.11
2015,1,SERVICIOS,presupuesto,ZF980833,ORACLE COSTA RICA SSC S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980904,JONES LANG LASALLE L.T.D.A,2187790.02,3941.96
2015,1,SERVICIOS,presupuesto,ZF980915,CINE RED S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980922,D.H.L CUSTOMER SUPPORT C.R. S.A.,4393425.07,7916.08
2015,1,SERVICIOS,presupuesto,ZF980924,STARTEK INTERNATIONAL LIMITED,111000,200
2015,1,SERVICIOS,presupuesto,ZF980926,WNS BPO SERVICES C.R. S.R.L.,405355.24,730.37
2015,1,SERVICIOS,presupuesto,ZF980927,4THOUGHT MARKETING S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF980930,CONVERGYS CUSTOMER MANAGEMENT GROUP INC.,4860176.9,8757.08
2015,1,SERVICIOS,presupuesto,ZF980932,MOTIF L.T.D.A.,367712.97,662.55
2015,1,SERVICIOS,presupuesto,ZF981002,BCD TRAVEL AMERICAS OPERATIONS CENTER L.T.D.A.,450673.93,812.03
2015,1,SERVICIOS,presupuesto,ZF981005,SERVICIOS DE NEGOCIOS ANWAY L.T.D.A.,925900.23,1668.29
2015,1,SERVICIOS,presupuesto,ZF981006,BANANERA INTERNACIONAL FYFFES C.R. ,958813.45,1727.59
2015,1,SERVICIOS,presupuesto,ZF981012,BERATEND L.T.D.A.,151804.71,273.52
2015,1,SERVICIOS,presupuesto,ZF981015,MCKINSEY & COMPANY SUPPORT SERVICES C.R.,2698724.85,4862.57
2015,1,SERVICIOS,presupuesto,ZF981030,AEC AEROESPACE S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981031,EMPRESA DE SERVICIOS ZETA CARTAGO S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981032,CONCENTRIX COSTA RICA S.A.,1874298.83,3377.12
2015,1,SERVICIOS,presupuesto,ZF981036,COSTA RICA CONTAC CENTER CRCC S.A.,4107290.54,7400.52
2015,1,SERVICIOS,presupuesto,ZF981104,AUXIS COSTA RICA L.T.D.A.,369135.5,665.11
2015,1,SERVICIOS,presupuesto,ZF981105,CURTISS WRIGHT CONTROLS C.R. S.A.,143978.21,259.42
2015,1,SERVICIOS,presupuesto,ZF981106,ECLIPSE IN ACTION L.T.D.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981113,SYKES LATIN AMERICA S.A.,3184988.49,5738.72
2015,1,SERVICIOS,presupuesto,ZF981115,VIALINX S.A.,1170296.37,2108.64
2015,1,SERVICIOS,presupuesto,ZF981116,NATIONAL INSTRUMENTS C.R. L.T.D.A.,1180441.38,2126.92
2015,1,SERVICIOS,presupuesto,ZF981118,POPDIGITAL S.R.L.,356989.43,643.22
2015,1,SERVICIOS,presupuesto,ZF981119,BODYBUILDING.COM S.R.L.,345965.36,623.36
2015,1,SERVICIOS,presupuesto,ZF981120,WALMART GSS LATIN AMERICA S.R.L.,2522475,4545
2015,1,SERVICIOS,presupuesto,ZF981127,RED STAR DIGITAL C.R. L.T.D.A.,129402.97,233.16
2015,1,SERVICIOS,presupuesto,ZF981130D,FISHER SCIENTIFIC COSTA RICA S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981132,CONVERGYS CUSTOMER MANAGEMENT GROUP INC.,3223826.84,5808.7
2015,1,SERVICIOS,presupuesto,ZF981133,CLIENT SERVICES CSICR S.R.L.,314107.19,565.96
2015,1,SERVICIOS,presupuesto,ZF981135,STERIGENICS COSTA RICA S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981136,MCM MIDLAND MANAGEMENT COSTA RICA S.R.L.,1298520.18,2339.68
2015,1,SERVICIOS,presupuesto,ZF981137,REX LOGISTICA S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981138,OVERSEAS LOGISTIC OPERATIONS S.A.,817885.24,1473.67
2015,1,SERVICIOS,presupuesto,ZF981142,THOMSON REUTERS COSTA RICA SERVICIOS S.A.,1746984.6,3147.72
2015,1,SERVICIOS,presupuesto,ZF981202,PURA VIDA PAPRIKA L.T.D.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981204,VALU SHRED COSTA RICA VSCR S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981206,TICONTAINERS S.A.,224851.09,405.14
2015,1,SERVICIOS,presupuesto,ZF981208,BUILDINGI SOFTWARE AND SERVICES C.R S.R.L.,136760.33,246.42
2015,1,SERVICIOS,presupuesto,ZF981216,WRIGHT MEDICAL C.R. S.A.,207118.12,373.19
2015,1,SERVICIOS,presupuesto,ZF981217,EPC INGENIERIA SERVICIOS DE C.R. S.A.,153296.55,276.21
2015,1,SERVICIOS,presupuesto,ZF981218,BATO SHARED SERVICES S.A.,865681.79,1559.79
2015,1,SERVICIOS,presupuesto,ZF981220,DIALOGUE MARKETING COSTA RICA S.A.,145769.09,262.65
2015,1,SERVICIOS,presupuesto,ZF981221,MICRA CONSULTING INTERNATIONAL L.T.D.A.,1381711.74,2489.57
2015,1,SERVICIOS,presupuesto,ZF981223,HEALTH DYNAMICS S.A.,104037.53,187.46
2015,1,SERVICIOS,presupuesto,ZF981224,TRADESTATION GLOBAL SERVICES S.A.,283954.65,511.63
2015,1,SERVICIOS,presupuesto,ZF981227,ZOETIS COSTA RICA S.R.L.,1512872.06,2725.9
2015,1,SERVICIOS,presupuesto,ZF981228,VMWARE COSTA RICA L.T.D.A.,882032.2,1589.25
2015,1,SERVICIOS,presupuesto,ZF981230,INFOSYS BPO LIMITED,531620.35,957.87
2015,1,SERVICIOS,presupuesto,ZF981231,HOVG S.R.L.,671874.12,1210.58
2015,1,SERVICIOS,presupuesto,ZF981232,DESERT DEVELOPMENT COMPANY S.A.,1165500,2100
2015,1,SERVICIOS,presupuesto,ZF981234,BRITT SHARED SERVICES S.A.,538391.63,970.08
2015,1,SERVICIOS,presupuesto,ZF981237,BRIGHTPOINT COSTA RICA L.T.D.A.,11676127.02,21038.07
2015,1,SERVICIOS,presupuesto,ZF981302D,VWR INTERNATIONAL L.T.D.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981303,LL BEAN INC,814183.61,1467
2015,1,SERVICIOS,presupuesto,ZF981304,LOGISTICA INDUSTRIAL Y MATERIAL MIL S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981305,MICROBIOLOGICAL COMPLIANCE LABORATORIES S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981308D,SAUVIGNON SUR S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981310,PLAZA RIVIERA S.A.,1061251.96,1912.17
2015,1,SERVICIOS,presupuesto,ZF981311,SYNIVERSE TECHNOLOGIES S.R.L.,504559.38,909.12
2015,1,SERVICIOS,presupuesto,ZF981313,CSS COSTA RICA TECHNOLOGY SERVICES L.T.D.A.,209790,378
2015,1,SERVICIOS,presupuesto,ZF981318,VIALINX S.A.,132713.99,239.12
2015,1,SERVICIOS,presupuesto,ZF981324,ATLANTIC CONTAINER TERMINALS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981329,THE RESULT C.R. S.R.L.,404721.21,729.23
2015,1,SERVICIOS,presupuesto,ZF981330,ELEPHANT GROUP COSTA RICA S.R.L.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981336,GFT COSTA RICA S.A.,130146.39,234.5
2015,1,SERVICIOS,presupuesto,ZF981338,COGNIZANT TECHNOLOGY SOLUTIONS DE COSTA RICA S.R.L.,456518.03,822.56
2015,1,SERVICIOS,presupuesto,ZF981339,NATIONAL BUILDING MAINTENANCE CO S.A.,575102.1,1036.22
2015,1,SERVICIOS,presupuesto,ZF981340,SKIM ANALYTICAL S.R.L.,280532.69,505.46
2015,1,SERVICIOS,presupuesto,ZF981341,LION RE: SOURCES S.A.,3682663.93,6635.43
2015,1,SERVICIOS,presupuesto,ZF989141,JONE DE SAN JOSE S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF989142,UNIVERSAL SERVICIOS A CONTENEDORES S.A.,820495.52,1478.37
2015,1,SERVICIOS,presupuesto,ZF989205T,CASA PROVEEDORA PHILLIPS S.A. ,111000,200
2015,1,SERVICIOS,presupuesto,ZF989224,METRO SERVICIOS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF989514,SYSDE COMPUTACION S.A.,367798.5,662.7
2015,1,SERVICIOS,presupuesto,ZF989531,VERDAD INFORMATICA DE COSTA RICA S.A.,2360448.8,4253.06
2015,1,SERVICIOS,presupuesto,ZF989807,SYKES LATIN AMERICA S.A.,8496055.11,15308.21
2015,1,SERVICIOS,presupuesto,ZF989912,UNION DEL OESTE DE COSTA RICA S.R.L.,7623125.41,13735.36
2015,1,SERVICIOS,presupuesto,ZF989919,PROCTER & GAMBLE INTL OPERATIONS S.A.,26421033.41,47605.47
2015,1,SERVICIOS,presupuesto,ZF981402,FINDASENSE COSTA RICA L.T.D.A.,543178.5,978.7
2015,1,SERVICIOS,presupuesto,ZF981401,GRUPO SAN BERNARDINO BFB S.A.,367909.5,662.9
2015,1,SERVICIOS,presupuesto,ZF981407,KIMBERLY-CLARK TRADING AND SERVICES L.T.D.A.,3503653.95,6312.89
2015,1,SERVICIOS,presupuesto,ZF901404D,VIAX DENTAL LAB S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981406,CWT ECENTER COSTA RICA S.R.L.,277500,500
2015,1,SERVICIOS,presupuesto,ZF981411,MICROPORT ORTHOPEDICS S.A.,166167,299.4
2015,1,SERVICIOS,presupuesto,ZF858603D,CAMTRONICS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981418,BRIGHTSTAR SHARED SERVICES L.T.D.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981417,SERECO S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981421,KONRAD GROUP COSTA RICA HOLDINGS S.R.L.,481185,867
2015,1,SERVICIOS,presupuesto,ZF901103T,COVIDIEN MANUFACTURING SOLUTIONS S.A.,151231.95,272.49
2015,1,SERVICIOS,presupuesto,ZF390408D,VENTION MEDICAL COSTA RICA S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981430,SERVICIOS LOGISTICOS LA VALENCIA ACL S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981425,INDIGO TELECOM S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981429,BACARDI SOLUCIONES CORPORATIVAS S.A.,111000,200
2015,1,SERVICIOS,presupuesto,ZF981431,VALOR GLOBAL INFORMATION TECHNOLOGIES C.R L.T.D.A.,675990,1218
2015,1,SERVICIOS,presupuesto,,CRECIMIENTO,12114179.3,21827.35
2015,2,ADMINISTRADORA,presupuesto,ZF980415,EUROCENTER INMOBILIARIA DE COSTA RICA ECR S.A.,485680.5,875.1
2015,2,ADMINISTRADORA,presupuesto,ZF980507,F.T.Z. COCA COLA PARK ADMINISTRATOR L.T.D.A.,300890.48,542.15
2015,2,ADMINISTRADORA,presupuesto,ZF980511,ALMACENES ATALANTA S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF980601,PARQUE BIOTECNOLOGICO S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF980609,INTEL FREE TRADE ZONE PARK S.A,324614.34,584.89
2015,2,ADMINISTRADORA,presupuesto,ZF980614,PARQUE INDUSTRIAL Y DE SERVICIOS COYOL S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF980616,BATCCA PARK INVERSIONES INMOBILIARIAS S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF980622,ULTRAPARK L.A.G. S.A,717138.09,1292.14
2015,2,ADMINISTRADORA,presupuesto,ZF980630,ZONA FRANCA COYOL S.A.,3053622.54,5502.02
2015,2,ADMINISTRADORA,presupuesto,ZF980702,ZONA FRANCA DEL ESTE (ZFE) S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF980726,ZONA GLOBLAL DOS S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF980728,CIA INVERSIONISTA LAS BRISAS S.A.,215848.05,388.92
2015,2,ADMINISTRADORA,presupuesto,ZF980730,INVERSIONES AFFINKA S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF980732,ADMINISTRADORA PLAZA ROBLE S.A.,214440.01,386.38
2015,2,ADMINISTRADORA,presupuesto,ZF980738,CF FREE ZONE PARK S.R.L.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF980815,COSTA DEL BALSAMO S.A.,278110.22,501.1
2015,2,ADMINISTRADORA,presupuesto,ZF980825,B T CONSULTING AND SERVICES S.A.,2018475.56,3636.89
2015,2,ADMINISTRADORA,presupuesto,ZF981017,CONCENTRIX FREE TRADE ZONE S.A.,193885.92,349.34
2015,2,ADMINISTRADORA,presupuesto,ZF981019,DESARROLLADORA MULTIPARK S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF981021,FLEXIPARK SETENTA Y CINCO PORTHOS S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF981023,GUANAZUL JRV S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF981114,TERRA VEREDA TROPICAL S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF981129,CONDOMINIO PARQUE INDUSTRIAL ZONA FRANCA ALAJUELA,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF981141,ADMINISTRADORA ZONA FRANCA SOLARIUM S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF981233,LINDORA PARK S.A.,114438.78,206.2
2015,2,ADMINISTRADORA,presupuesto,ZF981323,ISIVEN DE CENTROAMERICA C.R. S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF981326,GRUPO DESARROLLADOR DE PARQUES INDUSTRIALES S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF981335,ZONA FRANCA LA LIMA S.R.L.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF988503,INVERSIONES ZETA S.A. (CARTAGO),454959.86,819.75
2015,2,ADMINISTRADORA,presupuesto,ZF988806,ZONA FRANCA METROPOLITANA S.A.,420598.98,757.84
2015,2,ADMINISTRADORA,presupuesto,ZF988813,INVERSIONES ZETA S.A (MONTECILLOS),111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF989019,CORP. DE INVERS. Y DESARROLLO BES S.A.,197065.02,355.07
2015,2,ADMINISTRADORA,presupuesto,ZF989121,INVERSIONES ZETA S.A. (LA VALENCIA),111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF989139,CENTRO DE CIENCIA Y  TECNOLOGIA ULTRAPARK S.A.,1484873.86,2675.45
2015,2,ADMINISTRADORA,presupuesto,ZF989202,ZONA FRANCA PUNTARENAS S.A.,111000,200
2015,2,ADMINISTRADORA,presupuesto,ZF989906,LOS ARALLANES S.A.,3642984.59,6563.94
2015,2,ADMINISTRADORA,presupuesto,ZF989914,CONAIR COSTA RICA S.A.,161195.48,290.44
2015,2,ADMINISTRADORA,presupuesto,ZF989918,ADM.DE PARQUES Z.F.GENESIS S.A.,145340.35,261.87
2015,2,ADMINISTRADORA,presupuesto,ZF981403,MONTARAS DEL NORTE S.A.,193084.5,347.9
2015,2,ADMINISTRADORA,presupuesto,,CRECIMIENTO,88197.52,158.91
2015,2,COMERCIALIZADORA,presupuesto,ZF150014T,COMPAÛIA INDUSTRIAL ACEITERA COTO 54 S.A.,11377022.42,20499.14
2015,2,COMERCIALIZADORA,presupuesto,ZF200923D,ALIMENTOS BERMUDEZ S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF201225D,COMPAÛIA FRUTERA LA PAZ S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF209922T,COMPAÛIA MUNDIMAR S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF309529,PFIZER ZONA FRANCA S.A,10140821.36,18271.75
2015,2,COMERCIALIZADORA,presupuesto,ZF309921D,ROCHE SERVICIOS S.A.,21385090.06,38531.69
2015,2,COMERCIALIZADORA,presupuesto,ZF391211D,PRENT AMERICAS C.R. S.R.L.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF391327T,GUALAPACK COSTA RICA S.A.,394394.32,710.62
2015,2,COMERCIALIZADORA,presupuesto,ZF399830D,CSI CLOSURE SYSTEMS MANUFACTURING DE C.A. S.R.L.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF400734D,CONFORMADO DE ELASTOMEROS S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF420727,FLEXIBLE PACKAGING C.R. S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF429534D,GWW INTERNACIONAL S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF449704D,MADERIN ECO S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF481321,ETIPRES ZONA FRANCA S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF730735D,GREIF COSTA RICA S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF850001D,VENTAS F.R. UNO S.A.,134234.08,241.86
2015,2,COMERCIALIZADORA,presupuesto,ZF850022D,L-TRES COMUNICACIONES COSTA RICA S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF850626D,SAMTEC INTERCONNET ASSEMBLY SIA C.R. S.R.L.,293834.32,529.43
2015,2,COMERCIALIZADORA,presupuesto,ZF851317D,ATL TECHNOLOGY C.R. L.T.D.A,137428.88,247.62
2015,2,COMERCIALIZADORA,presupuesto,ZF859207D,C&K COACTIVE S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF859219D,XELTRON S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF859428,COMERCIALIZADORA CENTROAMERICANA GL S.A.,3931681.05,7084.11
2015,2,COMERCIALIZADORA,presupuesto,ZF900205T,ARTHROCARE DE COSTA RICA S.R.L.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF901103D,COVIDIEN MANUFACTURING SOLUTIONS S.A.,218095.19,392.96
2015,2,COMERCIALIZADORA,presupuesto,ZF901332D,ALLEGHENY MEDICAL SYSTEMS S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF901337D,CYBERONICS LATAM S.R.L.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF908901D,PHAROS DE COSTA RICA S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF909702D,VITEC VIDEOCOM L.T.D.A,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF909920D,ALLERGAN COSTA RICA L.T.D.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF959403D,RAWLINGS DE COSTA RICA S.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF981104D,AUXIS COSTA RICA L.T.D.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,ZF981130,FISHER SCIENTIFIC COSTA RICA S.R.L.,739671.48,1332.74
2015,2,COMERCIALIZADORA,presupuesto,ZF981302T,VWR INTERNATIONAL L.T.D.A.,114791.93,206.83
2015,2,COMERCIALIZADORA,presupuesto,ZF989205,CASA PROVEEDORA PHILLIPS S.A. ,178102.5,320.91
2015,2,COMERCIALIZADORA,presupuesto,ZF989610,MATERIALES ELECTRICOS AGUILA DE LATINOAMERICA S.A.,528832.75,952.85
2015,2,COMERCIALIZADORA,presupuesto,ZF900314D,BOSTON SCIENTIFIC DE COSTA RICA S.R.L.,333000,600
2015,2,COMERCIALIZADORA,presupuesto,ZF981408,KIMBERLY-CLARK TRADING AND SERVICES L.T.D.A.,111000,200
2015,2,COMERCIALIZADORA,presupuesto,,CRECIMIENTO,-2101993.31,-3787.38
